HOST_NAME,MAX(HOST_LISTINGS_COUNT),AVG(REVIEW_SCORES_RATING)
Francy,1,91.000000
Daan & Tijs,1,99.000000
Siep,1,99.000000
Laila,1,99.000000
Shay,1,96.666667
Sanne-Marieke,1,95.000000
Marlot,1,99.000000
René,1,98.200000
Erik & Ernestine,1,96.000000
Gera,1,92.000000
Eelke,1,97.000000
Theye,1,100.000000
Baukje,1,98.000000
Evelyn,1,95.142857
Lauren,1,89.500000
Merin,1,98.000000
Carina,1,96.666667
Bernadette,1,94.200000
Michel & Janske,1,96.000000
Henrike,1,88.000000
Misja,1,100.000000
Olav,1,96.000000
Faez,1,98.000000
Lioubov,1,100.000000
Cas,1,94.200000
Agnieszka,1,98.000000
Feline,1,94.500000
Wijs,1,90.000000
Audrey,1,95.500000
Jennita,1,96.000000
Assaf,1,100.000000
Murielle En Mathijs,1,98.000000
Maudi,1,89.000000
Wichard,1,100.000000
Riesjart,1,
Gioia,1,93.000000
Pier,1,100.000000
Marloes & Pieter,1,100.000000
Roosje,1,98.500000
Dagmar,1,97.750000
Joost & Jorrien,1,100.000000
Akke,1,97.000000
Emilie,1,98.625000
Steffan,1,
Merle,1,97.666667
Hadewych,1,98.000000
Esther En Stefan,1,100.000000
Philipp,1,96.000000
May,1,92.000000
Gerrianne En Brennus,1,98.000000
Lee,1,93.000000
Annoek,1,99.000000
Omer,1,100.000000
Ara,1,94.000000
Bell & Peter,1,97.000000
Julia & Jur,1,98.000000
Ilse And Guus,1,99.000000
James & Lina,1,93.000000
Milan,1,99.500000
Aya,1,98.000000
Ivvy-Chloé,1,90.000000
Domenico,1,87.000000
"Maarten, Linde, Melle En Ilja",1,97.000000
Niek,1,94.909091
Wieger & Tania,1,95.000000
Karima,1,70.000000
Varun,1,94.000000
Florian En Anouk,1,
Ayda,1,91.000000
Liz & Willem,1,90.000000
"Ernst, Jessica & Madelief",1,94.000000
Michiel & Hillie,1,96.000000
Nelke,1,98.000000
Nel & Wouter,1,93.000000
Carole,1,100.000000
Albertine,1,98.000000
Hank,1,100.000000
Side,1,96.000000
Joep&Enzo,1,99.000000
Bart Jan,1,100.000000
Delphine Et Nanne,1,95.000000
Lisa & Maarten,1,98.000000
Livio,1,93.000000
Paul & Joanna,1,92.000000
Barbera,1,90.000000
Bernice,1,100.000000
Lorraine,1,94.500000
Joop J.J.,1,99.000000
Themer,1,95.000000
Morly,1,99.000000
Agaath,1,98.000000
Gilse & Rogier,1,93.000000
Arne,1,94.000000
Gennie,1,100.000000
Joost And Reem,1,95.000000
Mirco,1,100.000000
Dymphna,1,95.000000
Gunnar,1,94.000000
Brett,1,97.000000
Marie-Sophie,1,98.000000
Laura & Christian,1,96.000000
Marjolein & Ernst,1,100.000000
Helga,1,93.000000
Wimie,1,98.000000
Sarin,1,97.000000
Jovelle,1,84.000000
Marleen & Bob,1,97.000000
Martha,1,96.666667
Janwillem,1,97.000000
Sahna,1,93.000000
Ilja,1,95.666667
Christien,1,88.000000
Eva Julia,1,100.000000
Eelko,1,93.000000
Norma,1,97.000000
Loredana,1,100.000000
Gilian,1,100.000000
Mickey,1,97.500000
Moura,1,95.000000
Job & Fay,1,98.000000
Orson,1,100.000000
Jagruti,1,99.000000
Sanaa,1,80.000000
Kaz,1,100.000000
Margreth,1,87.000000
Neda,1,100.000000
Madir,1,90.000000
Tigrelle,1,97.000000
Gretha,1,99.000000
Marjoleine,1,100.000000
Nektarios,1,99.000000
Alvaro And Adrie,1,100.000000
Suyun,1,97.000000
Pearl,1,94.000000
Thamar,1,
Dieuwke & AJ,1,93.000000
Alasdair,1,
Valentine,1,99.500000
Arend,1,99.000000
Debbie,1,98.200000
Jannekee,1,99.000000
Koen & Regine,1,97.000000
Regine,1,95.000000
Pia & Jozef,1,95.000000
Sebo,1,97.000000
Beatrijs & Floris,1,95.000000
Ayten,1,93.000000
Jorrie,1,98.000000
Zinzi,1,99.500000
Kadri,1,90.000000
Ivan Robert,1,97.000000
Fardau,1,90.000000
Patty,1,96.750000
Anne Marthe,1,100.000000
Jelle & Caroline,1,97.000000
Stéphane,1,80.000000
Steyn,1,90.000000
Jordy,1,97.000000
Manus,1,87.000000
Alice And Ro,1,93.000000
Elsie,1,94.000000
Milou,1,93.166667
Sirikit,1,93.000000
Caspar,1,96.000000
D,1,98.000000
Luis & Lot,1,98.000000
Ina,1,100.000000
Nurah,1,
Dirk & Arjenne,1,93.000000
Alette,1,96.000000
Enith,1,97.000000
Tessy,1,98.000000
Anieka,1,99.000000
Anne Aimée,1,
Camille & Jasmijn,1,77.000000
Hp,1,98.000000
Letty,1,92.000000
Sasha,1,94.200000
Rózsa,1,93.000000
Marijtje,1,
Ramon & Dorothe,1,93.000000
Seada,1,92.000000
Andy,1,94.250000
Maroescha,1,94.000000
Jean-Ger,1,97.000000
Milly,1,97.000000
Roel & Mirjam,1,95.000000
Adrie,1,92.000000
Guusje,1,87.000000
Henkk,1,97.000000
Bram En Danielle,1,
Elsje,1,89.000000
Athina-Lida,1,95.000000
Chell,1,
Fran,1,
Femmie,1,99.000000
Ziggy,1,93.000000
Clotilde,1,98.000000
Graham,1,100.000000
Dieke,1,100.000000
Marijje,1,60.000000
Wytze,1,100.000000
Diederick,1,95.000000
Tijn,1,96.000000
Sjoerd & Tanja,1,100.000000
Marine,1,93.500000
Rafiek,1,96.000000
Adrie Alvaro,1,98.000000
Pepi,1,94.000000
Bobbie,1,96.000000
Mirjam And Perry,1,100.000000
Frederieke,1,96.333333
Liesbet,1,83.000000
Murk,1,
Mohammed,1,
Josip,1,93.500000
Sariette & Tim,1,100.000000
Wiek,1,100.000000
Aukje,1,92.750000
Godelinde,1,98.000000
Lars & Noor,1,
Hans Pieter,1,100.000000
Felicia,1,97.500000
Lenore,1,96.000000
Relly,1,100.000000
Lexi,1,93.000000
Rosalba,1,95.000000
Gijs En Danielle,1,99.000000
Riza,1,98.000000
Cecilia,1,97.000000
Theo & Anne-Mieke,1,98.000000
Margje,1,96.750000
Roman & Françoise,1,98.000000
Jessie,1,98.666667
Marc En Madeleine,1,98.000000
Heiner,1,100.000000
Gonnie,1,100.000000
Hennia,1,97.000000
Roderik,1,96.000000
Eleshea,1,
Ferry & Ingrid,1,91.000000
Lene,1,80.000000
Valentin,1,100.000000
Annemarie En Floris,1,96.500000
Mark Jan,1,95.000000
John & Maurice,1,99.000000
Matteo,1,99.500000
Rickard,1,100.000000
Chamoura,1,94.000000
Reservations,1,
Lodewijk,1,96.333333
Kadir,1,
Mylene,1,94.000000
Doanh,1,96.000000
Tobi,1,95.000000
Beril,1,97.000000
Demian,1,95.000000
Dolf,1,
Andrea & Rob,1,97.000000
Lysette,1,
Bastijn,1,100.000000
Matthia,1,98.000000
Nille,1,
Sharron,1,91.000000
Kaja,1,93.000000
Amy-,1,93.000000
Fenja,1,96.000000
Ifigenia,1,99.000000
Lilach,1,80.000000
Thijs & BingLie,1,98.000000
Sjip,1,76.500000
Thibault,1,
Mieke & Cees,1,98.000000
Oguzhan,1,100.000000
Ursula,1,97.000000
Marilyn,1,90.000000
Natali,1,91.000000
Remko,1,97.000000
Leontine,1,95.500000
Chantal,1,96.235294
Claudio,1,100.000000
Valeria,1,94.666667
Bas En Saskia,1,95.000000
Leah & Roeland,1,98.000000
Mechtelien,1,98.000000
Juriaan,1,99.000000
Ids & Sophie,1,92.000000
Kika,1,98.000000
Riëtte,1,97.000000
Natasja,1,96.000000
Gracia,1,93.000000
Sonja & Merijn,1,98.000000
Stella,1,98.000000
Hendriek,1,96.000000
Inger,1,98.500000
Meike,1,95.454545
"Astrid, Mitchell & Lewis",1,95.000000
Timon,1,95.000000
Alex & Paulina,1,97.000000
Femkje,1,94.000000
Jobien,1,
Herrie,1,100.000000
Rogier & Violet,1,97.000000
Emilie & Thom,1,96.000000
Sarieke,1,96.000000
Nynke & Roderick,1,100.000000
Daniel Christian,1,98.000000
Saswitha,1,87.000000
Pelle,1,91.000000
Selmer,1,93.000000
Leontien En Michael,1,100.000000
Jiska,1,93.500000
Thessa,1,100.000000
Elmer,1,92.500000
Annika,1,96.500000
Dino,1,90.000000
Veer,1,98.000000
Dorcas,1,100.000000
Marengo,1,92.000000
Bjb,1,100.000000
Roosien,1,91.000000
Odette,1,100.000000
Mahbu,1,93.000000
Niels & Sofia,1,97.000000
Janeke,1,95.000000
Lynn A,1,96.000000
Joosje,1,99.000000
Nigel,1,97.000000
Dicky And John,1,100.000000
Jelleke,1,92.000000
Olaf And Quirine,1,89.000000
Ben & Julia,1,94.000000
Farrah Almira,1,97.000000
Cathalijne,1,92.000000
Inez & Roland,1,93.000000
Gert,1,96.250000
Rebecca,1,96.500000
Mabel,1,94.000000
Renzo,1,100.000000
Jan En Andrea,1,95.000000
Erik En Evelien,1,80.000000
Theya & Marjan,1,93.000000
Francisco,1,97.000000
Manisa,1,93.000000
Karin & Douwe,1,99.000000
Thomas&Eyal,1,94.000000
Nelleke + Henk,1,96.000000
Ewoud,1,98.750000
Hilke,1,95.000000
Anne-Marie,1,92.666667
Hamed,1,91.000000
Symon,1,87.000000
Nienke & Tim,1,97.000000
Norbert,1,95.000000
Reinier,1,94.846154
Gabel,1,97.000000
Nena,1,93.000000
Bronte,1,87.000000
Richard Henri,1,100.000000
Manel,1,100.000000
Leila,1,100.000000
Suze,1,91.333333
Inge And Jannes,1,97.000000
Milton,1,91.000000
Fe,1,96.000000
Nyika,1,96.000000
Anna & Derk,1,98.000000
Martijn & Maaike,1,100.000000
William,1,97.500000
Michaël,1,98.666667
Roy,1,96.125000
Anna And Robert,1,98.000000
Feiko,1,96.000000
Suzan,1,96.888889
Dominique,1,95.000000
Jurko,1,98.000000
Bacco,1,97.000000
Mihai,1,100.000000
Mattheus,1,93.000000
Xander,1,94.600000
Orhan,1,90.000000
Hanne,1,95.285714
Katarina,1,94.666667
Olly & Josh,1,91.000000
Christine,1,93.600000
Ingo & Marlies,1,99.000000
Bruce,1,96.000000
Leoni,1,96.000000
Nils,1,96.200000
Marcella,1,90.250000
Teresa,1,100.000000
Marc,1,96.392857
Sophie Victorine,1,91.000000
Hans En Sietske,1,98.000000
Leendert,1,95.000000
Yulia,1,94.142857
Fatih,1,95.000000
Cornelie,1,90.666667
Elwin,1,95.333333
Francine,1,94.800000
Rosanne,1,97.416667
Elisabeth,1,96.400000
Conny,1,98.000000
Ton & Fede,1,96.000000
Max Osole,1,88.000000
Marie-Katrien,1,99.000000
Marij,1,93.000000
M&M,1,94.000000
Dounia,1,94.000000
Joep,1,99.428571
Geeske,1,91.000000
Thijs & Liedewij,1,90.000000
Hans Onno,1,93.000000
Marre,1,98.500000
Sascha,1,92.333333
Hansje,1,92.000000
Janjaap,1,86.000000
Linda & Theo,1,100.000000
Yosef,1,100.000000
Lioba,1,97.000000
Jorrien,1,93.500000
Yke,1,97.000000
Hf,1,97.000000
Co,1,95.333333
Sevgi,1,93.000000
Roelof,1,97.600000
Zehra,1,93.000000
Hilde & Harm,1,93.000000
Jurgen,1,96.250000
Mac,1,89.000000
Fanneke,1,96.000000
Family De Vries,1,97.000000
Toos,1,95.666667
Egbert-Jan,1,100.000000
Sharief,1,97.000000
Gert-Aldert & Eva,1,97.000000
Elvi,1,90.000000
Ann And Peter,1,99.000000
Jacobus,1,87.000000
Silke,1,90.333333
Tatjana,1,96.250000
Velvet,1,89.000000
Suzy En Anthony,1,92.000000
Ridi,1,91.000000
Elza,1,92.500000
Jorg,1,100.000000
Hélène,1,92.000000
Rienke,1,98.000000
Bryan,1,100.000000
Ralph,1,88.444444
Keira,1,100.000000
Erick,1,100.000000
Léonie,1,98.000000
Andrea & Peter,1,98.000000
Frouke,1,98.500000
Marijntje,1,97.000000
Cindy,1,93.666667
Dom,1,98.000000
Daniel And Thera,1,90.000000
Noor,1,94.230769
Daan & Jelena,1,100.000000
Janey,1,89.500000
Lidy,1,99.000000
Jeanne,1,99.000000
Jess,1,100.000000
Monique & Maarten,1,95.000000
Mindaugas,1,93.000000
Constantin,1,82.000000
Brooke,1,100.000000
Sade,1,94.000000
Truc,1,
Mariëtte,1,98.000000
Joya,1,
Lopke,1,
Elva,1,100.000000
Aleksander,1,100.000000
Eleanna,1,
Judith Ann,1,100.000000
Maham,1,92.000000
Hannie,1,97.500000
Stanislav,1,97.000000
Evy,1,93.000000
Serge,1,94.750000
Judith And Volkan,1,99.000000
Netta,1,98.000000
Drazen,1,98.000000
Liam,1,89.666667
Niké,1,94.000000
RuBa,1,80.000000
Ioannis,1,89.500000
Jasper & Linda,1,100.000000
Martina,1,96.750000
Lindsay,1,96.500000
Maitrayee,1,93.000000
Dennia,1,100.000000
José Carlos,1,98.000000
Gauthier Virginie,1,93.000000
Sujin And Stijn,1,96.000000
Kasja,1,100.000000
Lily,1,99.000000
Michał,1,97.000000
Annelien & Tim,1,98.000000
Patrik,1,100.000000
Jean-Louis,1,100.000000
Dmitrijus,1,91.000000
Lili,1,99.000000
Marten,1,97.000000
Cangül,1,80.000000
Tiest,1,89.000000
Cyril,1,91.666667
Casey,1,93.000000
Shannon,1,94.000000
Vito,1,93.000000
Mareijn & Jeanine,1,96.000000
Roel And Georgia,1,96.000000
Meltem,1,96.000000
Chen,1,100.000000
Karien,1,95.666667
Sanderijn,1,100.000000
Oxana,1,91.000000
Arturs,1,88.000000
Maylan,1,93.000000
Hidde,1,93.333333
Sjaak,1,100.000000
Danique,1,99.000000
Niela,1,98.000000
Johanna Cornelia,1,98.000000
Senait,1,100.000000
Maurien,1,100.000000
Pieter-Jan,1,99.000000
Shona,1,80.000000
Tomas,1,97.857143
Jeranne,1,100.000000
Lea,1,94.250000
Alessio,1,100.000000
Hannah,1,96.250000
Monika,1,93.333333
Timotheus,1,95.000000
Mark-Jan,1,
Clara,1,95.750000
Paulina,1,89.666667
Katerina,1,
Lilis,1,40.000000
Willem & Jelena,1,95.000000
Quinn,1,
Malgosia,1,96.000000
Sven And Laura,1,100.000000
Eva & Tjeerd,1,88.000000
Florien,1,90.000000
Rod,1,96.666667
Fields,1,
Giulia,1,98.000000
Elsbeth,1,86.500000
Joanneke,1,79.000000
Maarit,1,98.000000
Louka,1,80.000000
Jesper & Ellen & Yara,1,99.000000
Mathias,1,100.000000
Jochum & Joey,1,100.000000
Alwine,1,95.000000
Do,1,96.000000
Sybe,1,95.000000
Steffan Ricardo,1,97.000000
Jamie,1,94.800000
Coco Suite,1,94.000000
Ot,1,98.500000
Gergana,1,95.000000
Michal And Bartosz,1,100.000000
Matthias,1,98.000000
Annegien,1,100.000000
Ethan,1,95.000000
Loucky,1,95.000000
Jingyi,1,97.000000
Gal,1,100.000000
Pascal,1,91.428571
Vita,1,96.500000
Scott,1,91.500000
Yorick & Eljo,1,96.000000
Harvey,1,95.000000
Doekes,1,100.000000
Roosa,1,96.000000
Amba,1,93.000000
Govert,1,99.500000
Daria,1,92.000000
Remco And Jody,1,96.000000
Sten,1,82.500000
Tineke,1,100.000000
Karan,1,98.000000
Daan & Sam,1,98.000000
Winston,1,97.500000
Farah,1,95.000000
Jorian,1,95.000000
Riccardo,1,80.000000
Tilaka,1,93.000000
Insa,1,85.000000
Augustus,1,100.000000
Chanti,1,94.000000
Karolien,1,100.000000
Dorris,1,98.000000
Nora,1,94.500000
Dany,1,100.000000
Elske,1,93.200000
Bert,1,93.250000
Rosanna & Sebastiaan,1,100.000000
Levan,1,99.000000
Lieve,1,97.000000
Gihan,1,99.000000
Ali,1,92.166667
Jason,1,96.142857
Annelise,1,100.000000
Miebeth,1,93.000000
Remi,1,97.500000
Jael,1,98.333333
Gijsbert,1,100.000000
Houseboat In Amsterdam,1,88.000000
Ciggy,1,98.000000
Ovgum,1,95.000000
Liselotte,1,96.000000
Nataliia,1,100.000000
Juni & Sybren,1,92.000000
Niloufar,1,100.000000
Udi,1,97.000000
Willie,1,92.000000
Navz,1,95.000000
Jim,1,94.250000
Babs,1,95.000000
Corien,1,94.000000
Jan Bart,1,93.000000
Carel,1,99.333333
Corine,1,95.500000
Veerle,1,96.600000
Vicky,1,98.750000
Mirjam En Bienna,1,99.000000
Danijela,1,89.000000
Tjarco,1,95.000000
Jaïr,1,
Tine,1,97.000000
Alei,1,98.000000
Magere,1,90.000000
Neal,1,100.000000
Liya,1,100.000000
Nilay,1,
Levi,1,90.000000
A B,1,90.000000
Annemijn,1,96.333333
Lize,1,96.000000
Ofer,1,97.000000
Nimca,1,93.000000
Pszchutza,1,96.000000
Ambreen,1,95.000000
Frederik,1,95.333333
Robert-Jan,1,96.500000
Myrna,1,
Minou,1,94.000000
Jesse & Anat,1,97.000000
JanJaap,1,97.500000
Hatice,1,98.000000
Olya,1,98.500000
Clement,1,96.000000
Geoffrey,1,99.000000
Derek,1,93.000000
Cesar & Floortje,1,98.000000
Jan-Tjalling,1,93.000000
Hesse,1,93.000000
Rose,1,91.166667
Adis Sophie,1,94.000000
Lian,1,94.000000
Annie,1,93.750000
Fernando Jose,1,96.000000
Jair,1,100.000000
Sjors,1,93.000000
Eleonora,1,99.000000
Sølvi,1,
Selma,1,93.400000
Yasemin,1,95.000000
Jody,1,91.666667
Sjoukje,1,94.666667
Ziv,1,92.000000
Liliane,1,98.000000
Madelijn,1,100.000000
Obrad,1,96.000000
Renske Liesje,1,80.000000
Nalan,1,100.000000
Janny,1,98.000000
Marjo,1,97.666667
Alessandro,1,98.500000
Marit & Victor,1,98.000000
Ruurd,1,99.000000
Ime,1,
Guido & Jasmine,1,94.000000
(Email hidden by Airbnb),1,94.250000
Stan,1,97.500000
Kika & Caroline,1,100.000000
Richarda,1,99.000000
Geraldien,1,94.000000
Nicolien,1,96.333333
Fidel,1,88.000000
Thirza,1,99.000000
Sinne,1,99.000000
Quirien,1,98.000000
Ardi,1,99.000000
Trung,1,87.000000
Marlon,1,88.500000
Emily,1,96.307692
Keishey,1,97.000000
Meike & Jay,1,99.000000
Altin,1,98.000000
Ilco,1,88.000000
Isabel & Olivier,1,90.000000
Nik,1,96.000000
Glenn,1,96.500000
Rhianne & Fabian,1,99.000000
André & Yessica,1,100.000000
Theta,1,98.000000
Nazar,1,
Lynn,1,100.000000
Oyku Su,1,
Victorine,1,100.000000
Yandsi,1,94.000000
Sliman,1,100.000000
Swapna,1,93.000000
Shanti,1,95.000000
Mylan,1,
Marnix,1,95.222222
Jens,1,98.666667
Gerriet,1,98.000000
Syl,1,95.500000
Xanne,1,98.000000
Sietse,1,96.500000
Josh,1,95.000000
Joel,1,93.333333
Cooper,1,92.000000
Akanksha,1,89.000000
Anne-Fleur,1,96.750000
The Ease Inn,1,91.000000
Annebel,1,91.500000
Wouter & Joyce,1,100.000000
Khan,1,
Jaap Jan,1,99.000000
Marie-Elle,1,98.000000
Robert Jan,1,
Aspasia,1,93.000000
Casper,1,96.466667
Raun,1,97.000000
Ciara,1,97.000000
Ferry & Annette,1,98.000000
Leonie And Frank,1,99.000000
Adinda,1,96.000000
Tess,1,97.400000
Ewout,1,87.400000
Dafna,1,98.000000
Ingrid And,1,97.000000
Kasia,1,99.250000
Destiny,1,90.000000
Eduard,1,97.000000
Ilona & Dick,1,96.000000
Anne Mieke,1,96.000000
Florian,1,97.375000
Brigitte,1,95.800000
Johannes,1,74.500000
Mari,1,97.666667
Saulius,1,98.000000
Dubravko,1,100.000000
Malcolm,1,92.000000
Justin And Laura,1,95.000000
Theodoor,1,95.000000
Offer,1,
Carlos,1,93.833333
Steffen,1,93.000000
Taco & Iwanna,1,98.000000
Jazz,1,100.000000
Chris & Juul,1,95.000000
Nicolet,1,95.000000
Colin Jeffrey,1,89.000000
Roshni,1,94.000000
Anke & Robert,1,94.000000
Milen & Joes,1,99.000000
Sophia,1,93.600000
Noriko,1,96.000000
Ido,1,97.000000
Joeri,1,91.000000
Steve,1,96.400000
Aine,1,100.000000
Bram & Fleur,1,94.000000
Jeremie,1,95.000000
Quincy,1,98.000000
Aafke,1,96.000000
Frances,1,98.666667
Hinke,1,97.000000
Bastian,1,98.500000
Vivian,1,96.454545
Harold,1,97.500000
Christopher,1,97.285714
Jantine,1,98.666667
Stacey,1,85.000000
Ruud,1,97.058824
Nikita,1,92.833333
Erica,1,
Nanne,1,90.000000
Joop,1,94.500000
Jp,1,97.000000
Elaine,1,95.333333
Jeske&Justin&Frey,1,99.000000
Awa,1,100.000000
Yana,1,97.000000
Jason & Lotte,1,96.000000
Sheryl & Lukasz,1,94.000000
Mette,1,96.500000
Jouke,1,97.800000
Fokko,1,97.000000
Yann,1,98.000000
Renée,1,97.200000
Fabienne,1,95.500000
Pascale,1,93.000000
Dirk & Maike,1,91.000000
Wilma,1,94.500000
Muli,1,95.000000
Dorine,1,95.000000
Pete,1,99.000000
Agustina,1,80.000000
Lardy,1,96.000000
Marlies,1,97.428571
Family,1,99.000000
Aren,1,97.000000
Geerke,1,100.000000
Rachel + Titus,1,95.000000
Thomas + Masha,1,95.000000
Anita,1,98.111111
Titia,1,97.000000
Paris,1,97.000000
Esmé,1,94.000000
Eero,1,90.000000
Mulan,1,97.000000
Madelinde,1,96.000000
Kyra,1,99.666667
Donate,1,92.000000
Willemijne,1,98.000000
H.T.,1,98.000000
Sepideh,1,95.000000
Faby-Anne,1,98.000000
Lihui,1,90.000000
Woutje,1,
Cedric,1,91.000000
Hannan,1,
Marte,1,98.666667
Birgitta,1,96.000000
Moun & Nikky,1,
Elina,1,94.333333
Franca,1,93.000000
Luba,1,98.000000
Tirza,1,99.000000
Dillon,1,100.000000
Frederick,1,94.000000
Xavier,1,97.666667
Alessia,1,
Danie,1,100.000000
Andrei,1,88.000000
Evalotte,1,98.000000
N,1,93.500000
MacKenzie,1,
Harrie,1,96.000000
Xanthe,1,94.000000
Ihab,1,89.500000
Cassandra,1,96.000000
Myke,1,100.000000
Beatrijs,1,98.000000
Joyce Man-Wai,1,80.000000
Tuğba,1,93.000000
Fréderique,1,100.000000
Aalje,1,98.000000
Elly,1,98.666667
Nèwel,1,100.000000
Frenkie,1,80.000000
Femke And Bas,1,100.000000
Vince,1,91.500000
Ihsan,1,97.000000
Suzy,1,90.000000
Real,1,92.000000
Jolina,1,98.000000
Robert And Lauren,1,100.000000
Sjoert,1,89.000000
Pourya,1,99.000000
Pollo,1,100.000000
Adil,1,89.000000
Fiona,1,98.250000
Perla,1,98.000000
Annelie,1,95.500000
Stefana,1,
Nessa,1,94.000000
Joukje,1,100.000000
Yonina,1,100.000000
Wietseke,1,99.000000
Nancy And Erik,1,100.000000
Akseli,1,95.000000
Jolita,1,100.000000
Noortje,1,96.111111
Atiqa,1,100.000000
Jisk,1,86.000000
D.C,1,94.000000
Rozina,1,100.000000
Kim & Rob,1,97.000000
Alrik,1,88.000000
Reenu,1,
Tendelle,1,
Arick,1,90.000000
Masoud,1,100.000000
Hacik,1,100.000000
Bas & Evelien,1,100.000000
Rodrigo,1,91.000000
Sybila,1,92.000000
Denise En Dick,1,100.000000
Alberto,1,100.000000
Ryan,1,95.500000
Flore,1,94.000000
Elcke,1,100.000000
Desiree,1,93.333333
Ties,1,99.333333
Rini,1,95.000000
Gigi,1,80.000000
Marjorie,1,98.000000
Hermen,1,92.500000
German,1,96.000000
Lorna&Joost,1,100.000000
Julia Sophie,1,99.000000
Edu,1,98.000000
Jan Peter,1,
Thea,1,87.750000
Ilka,1,100.000000
Iman,1,94.500000
Balázs,1,100.000000
Davide,1,94.500000
Peter And Ingrid,1,98.000000
Shelly,1,98.000000
Edwin & Lisanne,1,100.000000
H,1,100.000000
Grace,1,94.400000
Rj,1,100.000000
Ivano,1,80.000000
Jos And Leonoor,1,97.000000
So,1,
Caston,1,96.000000
Melchior & Sanne,1,95.000000
Rahel,1,95.000000
Davien,1,93.000000
Uldis,1,80.000000
Igor,1,93.600000
Evert Jan,1,97.500000
Paul Yang,1,94.000000
Billy,1,93.666667
Rijk,1,89.666667
Marthijn,1,100.000000
Hendrik,1,93.500000
Leidse-Home.,1,100.000000
Doortje,1,95.666667
Delia,1,98.000000
Lizet,1,100.000000
Jean-Paul,1,95.000000
Carly,1,100.000000
Belle,1,98.500000
Gerrit & Hannie,1,86.000000
Wendie,1,99.000000
Teun,1,98.600000
Paul & Aniek,1,93.000000
Michaela,1,94.000000
Mark & Bo,1,97.000000
Catharina,1,98.000000
Natalja,1,93.000000
Alberdina,1,98.000000
Paula,1,96.000000
Mathijs,1,93.666667
Devi,1,91.500000
Theodora,1,100.000000
Karlijn,1,97.100000
Cor,1,97.500000
Dries,1,98.000000
Gerrit,1,97.333333
Quynh,1,95.000000
Mélanie,1,91.000000
Amin,1,97.000000
Daniele,1,94.166667
Anya And Heinric,1,
Abena,1,90.000000
Crystal,1,94.000000
Behrooz,1,
Mirije,1,100.000000
Josee,1,93.000000
Wicher,1,93.000000
Quentin,1,93.750000
Isla,1,100.000000
Tiphaine,1,99.000000
Shuchen,1,93.500000
Kaspar,1,
Lillian,1,
Josien,1,93.500000
Floortje & Sebastiaan,1,100.000000
Wies,1,97.333333
Yamei,1,100.000000
Kasper,1,95.250000
Freshteh,1,87.000000
Leana,1,92.000000
Duane,1,88.000000
Nan,1,100.000000
Meindert,1,98.000000
Coleman And Christine,1,94.000000
Belen,1,98.000000
Sue,1,90.000000
Onder,1,98.000000
Nicki,1,100.000000
Sarita,1,95.000000
Jelte,1,95.500000
Elisabeth & Michiel,1,95.000000
Lud,1,100.000000
Mitchell,1,91.750000
Dani,1,98.000000
Adriaan Martijn,1,100.000000
Josefien,1,94.000000
Nanna,1,86.000000
André & Hilda,1,80.000000
Leentje,1,99.000000
Boris,1,95.222222
Jantje,1,94.000000
Soely,1,96.000000
Lior,1,95.000000
Wat ( Ngao),1,97.000000
Just,1,95.000000
Randall,1,
Jaleesa,1,98.000000
Tjeu,1,100.000000
Shiraz,1,60.000000
Aj,1,96.500000
Erik-Jan,1,97.000000
Scipio,1,94.000000
Hanaa,1,93.000000
Emory,1,100.000000
Dirk_Jan,1,100.000000
Allysa,1,93.000000
Noortje&Koen,1,88.000000
Simea,1,100.000000
Yasser,1,
Cristian,1,95.000000
Michelle&Sander,1,94.000000
Victoria&Pavel,1,98.000000
Ángela,1,100.000000
Berndien,1,
Fabio,1,96.666667
Carolijn,1,93.000000
Liselot & Niek,1,95.000000
Dragan,1,96.000000
Kriz Kroz,1,97.000000
Ellie,1,97.000000
Mingus,1,100.000000
Benjamin & Brigitte,1,100.000000
Jonna,1,96.000000
Morten,1,90.000000
Erjen,1,94.000000
Zsa Zsa,1,97.000000
Maximilian,1,98.500000
Ines,1,94.000000
Hendrikus,1,
Boaz,1,100.000000
D.,1,93.000000
Marcia,1,100.000000
Ellen And Tom,1,89.000000
Jannis,1,90.000000
Souliman,1,97.000000
Cédric,1,94.000000
Nejifi,1,100.000000
Jodie,1,99.000000
Bouke,1,93.000000
Guydo,1,90.000000
Bahghi,1,83.000000
Selman,1,85.000000
Jolieke,1,98.000000
Sara-Jane,1,94.000000
Cynthia,1,99.250000
Pol,1,98.000000
Arienne,1,100.000000
Mayura,1,95.000000
Rani,1,
Gregory,1,95.000000
Chaira,1,100.000000
Walter And Anna,1,97.000000
Maik,1,92.500000
Yannick De Jong,1,
Luisella,1,98.000000
Debbie & Haris,1,90.000000
Ceciel,1,100.000000
Hamish,1,93.000000
Riki,1,
Kristoffer,1,100.000000
Niko,1,97.000000
Rem,1,90.000000
Robert & Magda,1,100.000000
Aline,1,95.000000
Sjahdian,1,87.000000
Demelza,1,84.000000
Rania,1,98.000000
Frederique & Elmer,1,98.000000
Jen,1,88.000000
Emely,1,97.000000
Marilieke,1,
David & Caroline,1,98.000000
Sybilla,1,95.000000
M.F.A.,1,93.000000
Konstantin,1,
Jan Paul,1,93.000000
Kyung,1,80.000000
Sueli,1,
Marko,1,95.000000
Wanda,1,97.000000
Joan & Yuri,1,98.000000
